Customer ID,Age,Gender,Income Level,Country,Reservation Date,Travel Date,Travel Duration,Travel Type,Travel Destination,Reservation Fee,Reservation Status,Customer Satisfaction Score
CUST_4573,50,Male,High,Canada,2024-03-28 11:05:44.772433,2024-06-24 11:05:44.772433,7,Business,Barcelona,1233.17,Cancelled,1
CUST_4574,22,Female,Medium,China,2023-10-09 11:05:44.772435,2023-11-30 11:05:44.772435,4,Business,Moscow,1481.38,Completed,5
CUST_4575,18,Female,Medium,USA,2023-07-27 11:05:44.772436,2023-08-11 11:05:44.772436,7,Adventure,Tokyo,6381.01,Cancelled,8
CUST_4576,42,Male,Very High,Brazil,2023-08-30 11:05:44.772438,2023-09-15 11:05:44.772438,29,Holiday,Istanbul,1607.68,Pending,7
CUST_4577,24,Male,Very High,Australia,2023-08-26 11:05:44.772439,2023-10-30 11:05:44.772439,22,Holiday,Barcelona,7755.71,Cancelled,8
CUST_4578,22,Female,Medium,Germany,2024-03-22 11:05:44.772440,2024-05-30 11:05:44.772440,27,Relaxation,Paris,182.95,Completed,4
CUST_4579,50,Male,Very High,USA,2023-09-25 11:05:44.772442,2023-10-25 11:05:44.772442,14,Adventure,Sydney,1514.66,Completed,4
CUST_4580,61,Female,Low,China,2023-10-19 11:05:44.772443,2023-11-20 11:05:44.772443,14,Holiday,Bangkok,4984.03,Pending,4
CUST_4581,42,Female,High,Japan,2024-02-06 11:05:44.772444,2024-04-23 11:05:44.772444,24,Holiday,Tokyo,4356.4,Cancelled,8
CUST_4582,69,Male,Very High,Australia,2023-10-14 11:05:44.772445,2023-10-18 11:05:44.772445,18,Relaxation,Rome,6383.94,Completed,4
CUST_4583,38,Female,Medium,UK,2024-03-04 11:05:44.772447,2024-03-19 11:05:44.772447,9,Family,Sydney,2550.24,Cancelled,3
CUST_4584,67,Male,Low,China,2024-04-19 11:05:44.772448,2024-07-14 11:05:44.772448,2,Adventure,Istanbul,1613.55,Completed,9
CUST_4585,28,Male,Medium,India,2024-04-05 11:05:44.772449,2024-04-16 11:05:44.772449,9,Holiday,Paris,3646.92,Completed,8
CUST_4586,38,Male,High,Brazil,2024-01-09 11:05:44.772450,2024-01-15 11:05:44.772450,27,Relaxation,Bangkok,188.56,Pending,7
CUST_4587,51,Female,Medium,Brazil,2024-06-04 11:05:44.772452,2024-08-27 11:05:44.772452,2,Adventure,Bangkok,5277.71,Cancelled,10
CUST_4588,21,Male,Medium,Japan,2024-05-18 11:05:44.772453,2024-08-05 11:05:44.772453,22,Business,Dubai,6660.49,Pending,5
CUST_4589,32,Female,High,UK,2024-02-13 11:05:44.772454,2024-03-26 11:05:44.772454,17,Business,Sydney,8556.39,Cancelled,6
CUST_4590,60,Female,Low,Spain,2023-12-09 11:05:44.772455,2024-01-03 11:05:44.772455,9,Family,Rome,6220.83,Pending,10
CUST_4591,22,Female,Low,Australia,2023-12-05 11:05:44.772457,2024-01-21 11:05:44.772457,17,Adventure,Bangkok,4798.9,Pending,5
CUST_4592,34,Male,Very High,Germany,2023-10-22 11:05:44.772458,2023-11-06 11:05:44.772458,13,Family,Istanbul,5064.36,Cancelled,9
CUST_4593,21,Male,Low,Italy,2024-02-29 11:05:44.772459,2024-04-10 11:05:44.772459,8,Relaxation,Rome,8840.41,Pending,5
CUST_4594,23,Female,Medium,France,2023-10-11 11:05:44.772470,2023-10-28 11:05:44.772470,19,Family,New York,7641.6,Completed,8
CUST_4595,22,Female,Very High,Brazil,2024-04-21 11:05:44.772471,2024-06-01 11:05:44.772471,13,Holiday,Bangkok,8683.46,Cancelled,9
CUST_4596,69,Female,Very High,China,2024-05-13 11:05:44.772472,2024-06-11 11:05:44.772472,9,Relaxation,Berlin,3532.84,Pending,1
CUST_4597,40,Male,Medium,Canada,2023-12-31 11:05:44.772474,2024-03-16 11:05:44.772474,28,Business,Istanbul,4494.36,Cancelled,10
CUST_4598,46,Female,High,China,2023-12-18 11:05:44.772475,2023-12-25 11:05:44.772475,1,Adventure,Tokyo,8013.68,Cancelled,1
CUST_4599,19,Female,Very High,Canada,2024-05-08 11:05:44.772476,2024-08-04 11:05:44.772476,11,Holiday,Moscow,9919.12,Pending,1
CUST_4600,26,Female,High,India,2024-04-04 11:05:44.772477,2024-06-11 11:05:44.772477,5,Family,Istanbul,3125.25,Completed,7
CUST_4601,56,Male,High,China,2024-06-13 11:05:44.772479,2024-08-22 11:05:44.772479,13,Business,Berlin,363.08,Cancelled,1
CUST_4602,58,Female,Very High,Japan,2023-12-12 11:05:44.772480,2024-02-13 11:05:44.772480,2,Holiday,London,4060.76,Cancelled,7
CUST_4603,28,Male,Low,Brazil,2023-09-26 11:05:44.772481,2023-10-09 11:05:44.772481,11,Relaxation,Barcelona,2918.88,Pending,8
CUST_4604,54,Male,High,USA,2024-06-23 11:05:44.772483,2024-09-06 11:05:44.772483,5,Family,London,5883.47,Pending,7
CUST_4605,33,Male,Medium,Italy,2023-09-23 11:05:44.772484,2023-10-10 11:05:44.772484,11,Relaxation,Istanbul,8557.03,Pending,6
CUST_4606,27,Male,Low,Brazil,2024-02-20 11:05:44.772485,2024-05-15 11:05:44.772485,18,Holiday,Barcelona,8292.02,Completed,1
CUST_4607,24,Male,High,Canada,2023-08-06 11:05:44.772486,2023-11-02 11:05:44.772486,23,Adventure,Tokyo,1474.3,Completed,10
CUST_4608,41,Male,High,Italy,2023-09-19 11:05:44.772488,2023-12-04 11:05:44.772488,17,Relaxation,Rome,8573.63,Pending,5
CUST_4609,46,Male,Medium,Japan,2024-01-29 11:05:44.772489,2024-03-11 11:05:44.772489,25,Adventure,Tokyo,4587.75,Pending,10
CUST_4610,61,Female,Medium,Brazil,2024-03-10 11:05:44.772493,2024-05-11 11:05:44.772493,17,Family,Berlin,2786.33,Completed,2
CUST_4611,37,Female,Very High,France,2024-06-30 11:05:44.772494,2024-07-20 11:05:44.772494,28,Holiday,Barcelona,9513.27,Cancelled,8
CUST_4612,38,Male,Very High,Japan,2024-06-10 11:05:44.772495,2024-08-14 11:05:44.772495,13,Relaxation,Istanbul,4215.08,Cancelled,1
CUST_4613,41,Male,Very High,Spain,2024-06-22 11:05:44.772497,2024-07-15 11:05:44.772497,19,Business,Paris,7900.28,Completed,4
CUST_4614,60,Male,Very High,Canada,2024-06-27 11:05:44.772498,2024-08-29 11:05:44.772498,11,Business,Rome,1780.67,Cancelled,1
CUST_4615,58,Male,Medium,Germany,2024-03-11 11:05:44.772499,2024-06-02 11:05:44.772499,26,Holiday,Barcelona,6059.8,Cancelled,2
CUST_4616,58,Male,Very High,India,2024-01-23 11:05:44.772500,2024-03-08 11:05:44.772500,29,Family,Sydney,6792.41,Cancelled,8
CUST_4617,31,Female,Very High,Brazil,2024-05-12 11:05:44.772502,2024-05-30 11:05:44.772502,4,Family,New York,4114.63,Pending,4
CUST_4618,69,Male,Medium,UK,2023-08-21 11:05:44.772503,2023-08-27 11:05:44.772503,8,Business,Rome,7730.54,Cancelled,7
CUST_4619,69,Male,Medium,Germany,2023-08-11 11:05:44.772506,2023-11-08 11:05:44.772506,7,Family,Berlin,7550.15,Pending,3
CUST_4620,54,Male,Very High,France,2023-07-16 11:05:44.772507,2023-08-07 11:05:44.772507,27,Adventure,Dubai,5464.9,Completed,7
CUST_4621,45,Female,Medium,China,2024-05-23 11:05:44.772508,2024-08-20 11:05:44.772508,2,Holiday,Rome,554.41,Pending,10
CUST_4622,57,Female,Low,France,2024-02-14 11:05:44.772510,2024-03-21 11:05:44.772510,18,Holiday,London,6217.92,Completed,5
CUST_4623,56,Male,High,China,2024-02-28 11:05:44.772511,2024-04-13 11:05:44.772511,10,Relaxation,London,2744.59,Pending,4
CUST_4624,42,Female,Very High,Germany,2023-11-13 11:05:44.772512,2023-12-27 11:05:44.772512,11,Relaxation,Berlin,1967.12,Cancelled,4
CUST_4625,68,Male,Very High,Canada,2024-06-09 11:05:44.772513,2024-07-11 11:05:44.772513,4,Holiday,Dubai,7684.21,Completed,1
CUST_4626,66,Male,Medium,Australia,2024-05-15 11:05:44.772515,2024-06-19 11:05:44.772515,25,Adventure,London,5417.44,Cancelled,8
CUST_4627,61,Male,High,Canada,2023-12-05 11:05:44.772516,2024-02-18 11:05:44.772516,8,Family,Berlin,9752.06,Cancelled,2
CUST_4628,44,Female,High,Brazil,2024-03-11 11:05:44.772517,2024-05-03 11:05:44.772517,8,Business,New York,2018.88,Pending,9
CUST_4629,64,Male,Medium,Spain,2024-02-24 11:05:44.772518,2024-04-01 11:05:44.772518,4,Family,Berlin,4242.05,Pending,4
CUST_4630,39,Male,High,UK,2024-02-21 11:05:44.772520,2024-05-14 11:05:44.772520,18,Adventure,New York,9503.6,Cancelled,4
CUST_4631,32,Male,Low,UK,2023-09-10 11:05:44.772521,2023-10-21 11:05:44.772521,18,Family,Tokyo,1817.57,Cancelled,10
CUST_4632,69,Male,Medium,Brazil,2023-09-05 11:05:44.772522,2023-11-24 11:05:44.772522,1,Family,London,1785.44,Cancelled,3
CUST_4633,30,Male,High,Australia,2023-07-26 11:05:44.772524,2023-07-29 11:05:44.772524,5,Family,Rome,1744.34,Pending,2
CUST_4634,30,Male,Medium,China,2024-05-13 11:05:44.772526,2024-08-06 11:05:44.772526,4,Business,Rome,8537.98,Completed,10
CUST_4635,46,Male,High,Germany,2024-04-30 11:05:44.772527,2024-06-30 11:05:44.772527,12,Relaxation,Berlin,2574.72,Completed,1
CUST_4636,64,Male,Very High,India,2023-10-04 11:05:44.772528,2023-11-11 11:05:44.772528,16,Holiday,London,2951.57,Pending,1
CUST_4637,52,Male,Very High,Spain,2024-05-09 11:05:44.772529,2024-05-29 11:05:44.772529,25,Adventure,Berlin,8557.94,Cancelled,6
CUST_4638,29,Male,Very High,Italy,2024-01-01 11:05:44.772531,2024-03-29 11:05:44.772531,3,Family,Paris,2710.97,Completed,9
CUST_4639,60,Female,High,Japan,2024-01-05 11:05:44.772532,2024-02-08 11:05:44.772532,1,Relaxation,Rome,5360.57,Pending,8
CUST_4640,34,Male,Medium,Japan,2024-02-23 11:05:44.772533,2024-03-19 11:05:44.772533,9,Family,Paris,5319.06,Completed,10
CUST_4641,59,Male,High,France,2024-01-03 11:05:44.772534,2024-01-06 11:05:44.772534,9,Holiday,London,4310.94,Completed,7
CUST_4642,31,Male,Low,UK,2024-06-11 11:05:44.772536,2024-08-13 11:05:44.772536,15,Business,Moscow,2727.71,Completed,6
CUST_4643,57,Female,Medium,India,2024-06-06 11:05:44.772537,2024-07-16 11:05:44.772537,8,Holiday,Paris,3635.65,Pending,10
CUST_4644,39,Male,Medium,France,2023-12-12 11:05:44.772538,2024-02-11 11:05:44.772538,29,Adventure,Moscow,6801.35,Pending,9
CUST_4645,65,Male,Low,Germany,2024-02-10 11:05:44.772540,2024-02-12 11:05:44.772540,21,Family,Rome,1767.63,Completed,6
CUST_4646,26,Male,Low,USA,2024-01-05 11:05:44.772561,2024-01-18 11:05:44.772561,2,Holiday,Barcelona,2894.74,Pending,6
CUST_4647,31,Female,Medium,France,2024-02-16 11:05:44.772562,2024-04-04 11:05:44.772562,3,Family,Tokyo,8765.43,Cancelled,4
CUST_4648,47,Male,Medium,Spain,2024-07-05 11:05:44.772563,2024-08-06 11:05:44.772563,7,Family,Rome,4328.49,Pending,2
CUST_4649,54,Female,Low,Brazil,2024-04-29 11:05:44.772565,2024-07-16 11:05:44.772565,4,Business,Sydney,8236.89,Pending,4
CUST_4650,48,Female,Very High,India,2023-11-01 11:05:44.772566,2024-01-23 11:05:44.772566,1,Holiday,Dubai,8685.31,Pending,6
CUST_4651,63,Male,High,France,2024-01-19 11:05:44.772567,2024-03-31 11:05:44.772567,10,Business,Bangkok,9088.87,Pending,3
CUST_4652,43,Male,Low,Australia,2024-03-18 11:05:44.772569,2024-04-18 11:05:44.772569,19,Adventure,Sydney,1020.85,Completed,2
CUST_4653,32,Male,Medium,USA,2024-03-26 11:05:44.772570,2024-05-15 11:05:44.772570,20,Holiday,Rome,4301.49,Cancelled,5
CUST_4654,57,Female,Very High,Australia,2024-05-31 11:05:44.772571,2024-06-25 11:05:44.772571,22,Holiday,New York,8508.14,Completed,1
CUST_4655,24,Female,High,Australia,2023-12-04 11:05:44.772572,2024-02-26 11:05:44.772572,5,Family,Barcelona,6335.6,Cancelled,8
CUST_4656,54,Male,Medium,China,2024-01-13 11:05:44.772573,2024-03-03 11:05:44.772573,15,Business,New York,8840.09,Pending,6
CUST_4657,49,Male,High,France,2023-10-09 11:05:44.772575,2023-10-22 11:05:44.772575,19,Business,Rome,7453.6,Pending,4
CUST_4658,58,Female,Medium,Germany,2023-08-05 11:05:44.772576,2023-08-28 11:05:44.772576,23,Holiday,London,2576.0,Completed,5
CUST_4659,43,Female,Low,Australia,2024-06-01 11:05:44.772577,2024-07-04 11:05:44.772577,11,Adventure,Berlin,4648.92,Pending,4
CUST_4660,63,Female,High,India,2024-04-17 11:05:44.772578,2024-04-30 11:05:44.772578,23,Relaxation,New York,9209.11,Cancelled,9
CUST_4661,65,Male,High,Canada,2024-04-09 11:05:44.772580,2024-05-16 11:05:44.772580,15,Adventure,Paris,7351.64,Completed,9
CUST_4662,50,Male,Low,Japan,2023-08-17 11:05:44.772581,2023-09-08 11:05:44.772581,7,Business,Barcelona,8277.81,Cancelled,7
CUST_4663,42,Male,Low,France,2023-08-27 11:05:44.772582,2023-11-07 11:05:44.772582,13,Business,Bangkok,1833.62,Completed,1
CUST_4664,51,Male,Very High,Japan,2024-03-11 11:05:44.772583,2024-03-29 11:05:44.772583,23,Business,Moscow,1667.97,Pending,4
CUST_4665,65,Male,High,USA,2023-09-29 11:05:44.772585,2023-12-12 11:05:44.772585,4,Family,Paris,7466.06,Completed,5
CUST_4666,60,Female,High,Canada,2024-05-24 11:05:44.772586,2024-07-22 11:05:44.772586,15,Relaxation,London,9944.31,Cancelled,10
CUST_4667,43,Female,Medium,Italy,2024-02-13 11:05:44.772587,2024-04-06 11:05:44.772587,15,Holiday,New York,4818.92,Pending,7
CUST_4668,46,Female,Very High,USA,2023-07-13 11:05:44.772588,2023-09-01 11:05:44.772588,6,Holiday,New York,4139.86,Cancelled,5
CUST_4669,31,Female,Low,China,2023-10-26 11:05:44.772590,2023-12-19 11:05:44.772590,14,Holiday,Berlin,7008.02,Completed,8
CUST_4670,53,Male,Low,Italy,2023-12-27 11:05:44.772591,2024-01-26 11:05:44.772591,6,Family,New York,8405.38,Cancelled,5
CUST_4671,53,Male,High,UK,2024-06-09 11:05:44.772592,2024-08-20 11:05:44.772592,17,Family,Tokyo,6610.3,Completed,7
CUST_4672,28,Female,Very High,Australia,2023-08-23 11:05:44.772594,2023-09-03 11:05:44.772594,25,Relaxation,Berlin,6305.25,Pending,10
CUST_4673,68,Male,Low,USA,2024-01-08 11:05:44.772595,2024-01-20 11:05:44.772595,14,Relaxation,Tokyo,3202.57,Pending,10
CUST_4674,42,Female,Low,Canada,2024-03-20 11:05:44.772596,2024-05-14 11:05:44.772596,25,Holiday,Tokyo,9166.07,Cancelled,5
CUST_4675,52,Male,High,India,2023-11-15 11:05:44.772597,2023-12-26 11:05:44.772597,4,Holiday,Sydney,1429.31,Pending,4
CUST_4676,57,Male,Very High,Brazil,2023-09-09 11:05:44.772599,2023-10-19 11:05:44.772599,10,Holiday,Paris,1024.43,Cancelled,4
CUST_4677,35,Male,High,China,2023-09-23 11:05:44.772600,2023-11-26 11:05:44.772600,19,Relaxation,Dubai,1370.28,Pending,6
CUST_4678,48,Female,Low,Japan,2024-03-27 11:05:44.772601,2024-05-20 11:05:44.772601,27,Business,Dubai,833.24,Completed,10
CUST_4679,64,Female,Medium,USA,2023-11-12 11:05:44.772602,2024-01-04 11:05:44.772602,11,Business,Istanbul,2643.22,Completed,7
CUST_4680,54,Male,High,India,2023-10-24 11:05:44.772604,2023-12-08 11:05:44.772604,10,Adventure,Paris,9066.15,Pending,1
CUST_4681,48,Male,Medium,Japan,2024-05-17 11:05:44.772605,2024-07-08 11:05:44.772605,19,Holiday,Tokyo,1570.25,Completed,6
CUST_4682,18,Male,Low,Germany,2023-11-25 11:05:44.772606,2024-01-25 11:05:44.772606,1,Family,New York,432.51,Completed,5
CUST_4683,34,Female,Medium,Germany,2024-03-30 11:05:44.772607,2024-05-20 11:05:44.772607,9,Relaxation,Istanbul,3577.34,Completed,2
CUST_4684,24,Female,Very High,Spain,2024-01-11 11:05:44.772609,2024-02-12 11:05:44.772609,2,Relaxation,Paris,8966.47,Completed,5
CUST_4685,42,Female,High,Brazil,2023-09-01 11:05:44.772610,2023-09-06 11:05:44.772610,3,Relaxation,Rome,7256.69,Completed,5
CUST_4686,48,Female,Low,France,2024-01-30 11:05:44.772611,2024-02-14 11:05:44.772611,6,Family,Bangkok,9564.47,Cancelled,10
CUST_4687,45,Male,Low,China,2024-01-16 11:05:44.772612,2024-02-22 11:05:44.772612,24,Holiday,Moscow,928.22,Cancelled,8
CUST_4688,53,Male,Very High,China,2023-07-18 11:05:44.772614,2023-08-29 11:05:44.772614,14,Holiday,Bangkok,9110.41,Cancelled,4
CUST_4689,49,Male,Medium,Brazil,2023-09-04 11:05:44.772615,2023-11-11 11:05:44.772615,4,Holiday,Bangkok,8706.54,Completed,4
CUST_4690,37,Female,Medium,UK,2023-08-27 11:05:44.772616,2023-09-03 11:05:44.772616,22,Holiday,Paris,3694.57,Pending,3
CUST_4691,52,Male,High,Brazil,2024-06-26 11:05:44.772618,2024-08-06 11:05:44.772618,21,Adventure,London,3579.96,Pending,4
CUST_4692,25,Male,High,India,2023-12-04 11:05:44.772619,2024-01-12 11:05:44.772619,22,Adventure,Dubai,304.45,Completed,3
CUST_4693,42,Male,Low,Germany,2023-08-12 11:05:44.772620,2023-09-23 11:05:44.772620,28,Adventure,Dubai,5162.85,Pending,7
CUST_4694,41,Male,Low,Australia,2024-05-15 11:05:44.772622,2024-07-17 11:05:44.772622,14,Adventure,Berlin,5040.17,Completed,1
CUST_4695,20,Female,Very High,India,2024-01-29 11:05:44.772623,2024-02-08 11:05:44.772623,21,Relaxation,Sydney,6835.44,Cancelled,8
CUST_4696,68,Female,Medium,USA,2023-12-22 11:05:44.772624,2024-03-10 11:05:44.772624,28,Holiday,Berlin,1985.89,Cancelled,2
CUST_4697,47,Male,High,UK,2023-12-05 11:05:44.772626,2024-02-17 11:05:44.772626,29,Business,Sydney,1923.64,Pending,10
CUST_4698,55,Female,Medium,Japan,2023-12-30 11:05:44.772629,2024-01-16 11:05:44.772629,9,Holiday,Paris,7912.78,Cancelled,9
CUST_4699,54,Female,Medium,Canada,2024-03-08 11:05:44.772632,2024-03-13 11:05:44.772632,22,Relaxation,Paris,9133.29,Pending,8
CUST_4700,18,Male,Medium,Japan,2024-05-02 11:05:44.772634,2024-07-20 11:05:44.772634,27,Adventure,Berlin,6964.71,Cancelled,3
CUST_4701,35,Female,High,Italy,2023-12-30 11:05:44.772637,2024-01-13 11:05:44.772637,20,Business,Istanbul,4734.05,Cancelled,6
CUST_4702,36,Female,High,UK,2023-12-29 11:05:44.772640,2024-02-18 11:05:44.772640,10,Holiday,Barcelona,8367.21,Pending,7
CUST_4703,26,Female,Low,USA,2023-12-23 11:05:44.772643,2024-01-24 11:05:44.772643,8,Business,New York,6176.69,Cancelled,4
CUST_4704,24,Female,Medium,India,2023-07-12 11:05:44.772650,2023-07-13 11:05:44.772650,2,Adventure,Barcelona,7206.83,Cancelled,7
CUST_4705,34,Female,Medium,Germany,2023-09-26 11:05:44.772653,2023-11-03 11:05:44.772653,10,Business,Istanbul,4819.09,Cancelled,5
CUST_4706,50,Female,High,China,2024-02-15 11:05:44.772655,2024-03-16 11:05:44.772655,23,Relaxation,Moscow,3561.99,Cancelled,9
CUST_4707,52,Female,Very High,India,2023-07-11 11:05:44.772657,2023-08-20 11:05:44.772657,25,Business,Tokyo,7050.9,Completed,6
CUST_4708,28,Male,Low,Brazil,2023-07-19 11:05:44.772659,2023-08-01 11:05:44.772659,11,Family,Tokyo,5388.03,Pending,5
CUST_4709,18,Male,Very High,Germany,2023-08-01 11:05:44.772660,2023-09-20 11:05:44.772660,7,Family,London,6705.41,Pending,2
CUST_4710,37,Female,Low,Canada,2024-04-03 11:05:44.772661,2024-05-27 11:05:44.772661,4,Holiday,Tokyo,9050.47,Cancelled,2
CUST_4711,62,Male,Medium,Brazil,2024-03-24 11:05:44.772663,2024-04-29 11:05:44.772663,16,Adventure,Paris,7654.0,Completed,4
CUST_4712,48,Female,Low,USA,2024-06-03 11:05:44.772664,2024-06-12 11:05:44.772664,10,Holiday,Moscow,3620.7,Cancelled,7
CUST_4713,52,Male,Low,Brazil,2023-12-29 11:05:44.772665,2024-03-28 11:05:44.772665,17,Holiday,Dubai,2214.84,Pending,5
CUST_4714,25,Female,Low,France,2024-03-24 11:05:44.772667,2024-03-26 11:05:44.772667,3,Business,Rome,2876.18,Pending,1
CUST_4715,21,Male,Very High,Australia,2024-04-06 11:05:44.772668,2024-05-05 11:05:44.772668,21,Business,Dubai,1897.62,Pending,10
CUST_4716,26,Female,Low,USA,2024-04-01 11:05:44.772669,2024-05-08 11:05:44.772669,26,Family,Tokyo,7923.67,Pending,10
CUST_4717,29,Female,High,Canada,2024-06-14 11:05:44.772671,2024-08-25 11:05:44.772671,1,Relaxation,Sydney,9006.14,Pending,8
CUST_4718,21,Female,Medium,Australia,2024-01-18 11:05:44.772672,2024-01-21 11:05:44.772672,11,Relaxation,Berlin,8389.15,Completed,7
CUST_4719,34,Male,High,Brazil,2023-12-28 11:05:44.772673,2024-01-07 11:05:44.772673,20,Holiday,Rome,2604.34,Completed,6
CUST_4720,39,Female,Medium,Brazil,2023-08-10 11:05:44.772674,2023-10-15 11:05:44.772674,5,Adventure,Berlin,8113.57,Completed,7
CUST_4721,49,Male,High,India,2024-06-06 11:05:44.772676,2024-08-21 11:05:44.772676,12,Holiday,New York,1507.73,Completed,5
CUST_4722,52,Female,Medium,France,2024-05-16 11:05:44.772677,2024-06-20 11:05:44.772677,1,Adventure,New York,9711.97,Cancelled,6
CUST_4723,42,Male,Very High,Italy,2023-09-03 11:05:44.772678,2023-09-23 11:05:44.772678,17,Relaxation,New York,7877.09,Pending,1
CUST_4724,54,Male,High,India,2023-10-02 11:05:44.772680,2023-10-31 11:05:44.772680,15,Business,Istanbul,1356.74,Completed,9
CUST_4725,49,Female,Low,Australia,2023-08-27 11:05:44.772681,2023-09-23 11:05:44.772681,26,Business,Moscow,3071.22,Cancelled,4
CUST_4726,26,Male,Low,Japan,2024-06-15 11:05:44.772682,2024-07-16 11:05:44.772682,23,Business,Moscow,1322.54,Cancelled,6
CUST_4727,35,Male,Medium,Italy,2024-01-04 11:05:44.772683,2024-02-10 11:05:44.772683,15,Business,Tokyo,4188.07,Completed,3
CUST_4728,48,Female,High,Canada,2024-04-21 11:05:44.772685,2024-04-30 11:05:44.772685,21,Holiday,Moscow,7373.32,Pending,2
CUST_4729,56,Male,High,Japan,2024-04-15 11:05:44.772687,2024-04-26 11:05:44.772687,26,Business,Paris,5039.97,Completed,1
CUST_4730,53,Male,Very High,Japan,2024-01-07 11:05:44.772690,2024-02-05 11:05:44.772690,28,Holiday,Sydney,6965.16,Cancelled,7
CUST_4731,47,Female,High,Italy,2023-11-15 11:05:44.772693,2024-01-14 11:05:44.772693,4,Business,Paris,6722.03,Pending,5
CUST_4732,34,Female,High,France,2023-12-09 11:05:44.772695,2023-12-18 11:05:44.772695,23,Business,Berlin,5708.37,Pending,5
CUST_4733,69,Female,High,Italy,2024-01-17 11:05:44.772698,2024-01-20 11:05:44.772698,22,Adventure,Barcelona,4160.24,Completed,1
CUST_4734,69,Male,Medium,Spain,2024-02-06 11:05:44.772701,2024-04-09 11:05:44.772701,18,Adventure,Paris,1757.02,Pending,1
CUST_4735,60,Female,Low,Italy,2024-02-11 11:05:44.772703,2024-02-28 11:05:44.772703,18,Relaxation,Barcelona,8305.42,Cancelled,8
CUST_4736,56,Male,Very High,Italy,2024-01-26 11:05:44.772705,2024-03-12 11:05:44.772705,23,Adventure,Moscow,243.1,Completed,3
CUST_4737,49,Male,Low,USA,2023-12-03 11:05:44.772707,2024-01-27 11:05:44.772707,6,Business,Bangkok,3097.0,Completed,4
CUST_4738,53,Female,Medium,Germany,2024-04-12 11:05:44.772708,2024-05-31 11:05:44.772708,12,Relaxation,Paris,180.15,Cancelled,1
CUST_4739,32,Female,Very High,Spain,2023-11-20 11:05:44.772709,2024-02-12 11:05:44.772709,6,Holiday,Barcelona,3300.46,Cancelled,1
CUST_4740,20,Male,Very High,Canada,2023-07-28 11:05:44.772711,2023-09-09 11:05:44.772711,20,Family,London,1809.28,Pending,4
CUST_4741,20,Female,Medium,Brazil,2024-04-29 11:05:44.772712,2024-06-28 11:05:44.772712,7,Holiday,Berlin,5522.16,Pending,8
CUST_4742,20,Female,High,USA,2023-08-04 11:05:44.772713,2023-08-22 11:05:44.772713,5,Family,Berlin,4378.44,Cancelled,8
CUST_4743,58,Female,Very High,China,2023-11-14 11:05:44.772715,2024-02-01 11:05:44.772715,18,Business,Dubai,7830.76,Cancelled,2
CUST_4744,66,Male,Very High,Germany,2024-04-28 11:05:44.772716,2024-07-20 11:05:44.772716,21,Adventure,New York,1305.04,Pending,2
CUST_4745,39,Male,Very High,USA,2023-12-12 11:05:44.772717,2024-02-28 11:05:44.772717,13,Family,Berlin,4972.2,Pending,2
CUST_4746,52,Male,High,Brazil,2023-10-06 11:05:44.772719,2023-10-07 11:05:44.772719,13,Relaxation,Paris,8821.17,Cancelled,5
CUST_4747,58,Male,High,China,2023-08-21 11:05:44.772720,2023-09-16 11:05:44.772720,29,Relaxation,Barcelona,8650.59,Cancelled,1
CUST_4748,44,Male,Very High,Italy,2024-01-10 11:05:44.772721,2024-03-06 11:05:44.772721,4,Family,Barcelona,4596.7,Completed,3
CUST_4749,45,Female,High,Italy,2024-01-28 11:05:44.772722,2024-02-25 11:05:44.772722,16,Relaxation,Bangkok,8901.57,Completed,6
CUST_4750,29,Male,High,Canada,2024-05-07 11:05:44.772724,2024-07-30 11:05:44.772724,9,Business,New York,9922.09,Completed,7
CUST_4751,37,Female,Low,Brazil,2024-06-23 11:05:44.772725,2024-07-03 11:05:44.772725,7,Holiday,London,891.05,Completed,3
CUST_4752,68,Male,High,Brazil,2023-07-14 11:05:44.772726,2023-08-19 11:05:44.772726,28,Adventure,Tokyo,1432.88,Completed,8
CUST_4753,54,Male,Low,China,2024-04-25 11:05:44.772727,2024-07-01 11:05:44.772727,25,Relaxation,London,6180.12,Pending,5
CUST_4754,61,Male,Very High,Spain,2023-07-18 11:05:44.772729,2023-08-02 11:05:44.772729,28,Family,Sydney,6964.13,Completed,6
CUST_4755,65,Male,High,Japan,2024-01-08 11:05:44.772730,2024-03-26 11:05:44.772730,27,Adventure,London,2929.98,Completed,2
CUST_4756,38,Female,Medium,Japan,2024-01-24 11:05:44.772731,2024-03-03 11:05:44.772731,27,Business,Bangkok,3200.96,Completed,6
CUST_4757,50,Female,Low,Italy,2023-08-03 11:05:44.772732,2023-10-02 11:05:44.772732,3,Business,Barcelona,5266.49,Completed,9
CUST_4758,53,Female,Very High,Australia,2024-03-26 11:05:44.772734,2024-06-21 11:05:44.772734,18,Family,Tokyo,2390.15,Pending,2
CUST_4759,61,Female,Low,Brazil,2024-05-07 11:05:44.772735,2024-06-26 11:05:44.772735,7,Holiday,Istanbul,9844.14,Completed,1
CUST_4760,46,Female,Medium,Japan,2023-07-10 11:05:44.772736,2023-08-04 11:05:44.772736,24,Relaxation,Tokyo,2868.38,Cancelled,7
CUST_4761,67,Male,Low,Italy,2024-02-11 11:05:44.772738,2024-03-31 11:05:44.772738,4,Holiday,Berlin,8290.41,Pending,8
